,Unnamed: 0,rating,price,phone,id,review_count,name,url,latitude,longitude,address1,address2,address3,city,state,zip_code,country
374,693,3.0,$$,(617) 227-8600,PwBCC_agCOk_6nAYguKZeQ,15,Parker's Bar,https://www.yelp.com/biz/parkers-bar-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35779,-71.06011,60 School St,,,Boston,MA,2108,US
377,699,3.0,$$,,OS1Za1kPBk8z4s02ELPxZA,24,Boston Bruins Bar,https://www.yelp.com/biz/boston-bruins-bar-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3666137301962,-71.01660843619027,1 Harborside Dr,,,Boston,MA,2128,US
380,721,3.0,$$,(617) 567-4454,aAntWIjPrU3Pf4Pr_m7dBg,19,Napoles Restaurant,https://www.yelp.com/biz/napoles-restaurant-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.38991,-70.99673,1233 Bennington St,,,Boston,MA,2128,US
382,729,3.0,$$$,(617) 482-1800,FmeBrlXYHsEfHuRiSSSthg,18,Roofdeck At The Revere,https://www.yelp.com/biz/roofdeck-at-the-revere-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3507393,-71.0671586,200 Stuart St,,,Boston,MA,2116,US
384,749,2.5,$$,(617) 292-4650,xbhwSeVNLo5PUJmN3hfIUQ,34,Down Boston,https://www.yelp.com/biz/down-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35667,-71.05256,184 High St,,,Boston,MA,2110,US
385,755,4.0,$$,(617) 532-4670,yEYnx5P2WM_e0M0Pvsvztg,6,Birch Bar,https://www.yelp.com/biz/birch-bar-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3464200949293,-71.0426599904895,425 Summer Street,,,Boston,MA,2210,US
387,758,2.0,$$,(617) 634-6097,wZYwI0gvk88NT6Y5az0EdQ,43,Ozone,https://www.yelp.com/biz/ozone-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.361947,-71.019161,1 Harborside Dr,,Terminal B,Boston,MA,2128,US
388,761,3.5,$$,(617) 737-0131,Z9ANWCS4ndxWy9wKM1ButA,10,Bushwood Cocktail Club,https://www.yelp.com/biz/bushwood-cocktail-club-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3571640112163,-71.0521700208771,131 Broad St,,,Boston,MA,2110,US
389,764,2.5,$$,(617) 838-2731,t4bCeA429AP4LxxyPLxxBQ,22,Garage Boston,https://www.yelp.com/biz/garage-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3550899,-71.13049,20 Linden St,,,Boston,MA,2134,US
392,776,3.5,$$,(617) 530-1600,1gqr3FWG4mIhmFetBZWlDg,7,W XYZ Bar,https://www.yelp.com/biz/w-xyz-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34302,-71.04513,401-403 D St,Aloft Boston Seaport District,,Boston,MA,2210,US
393,780,2.5,$$,(617) 306-3347,KXgSYTxqC31XKzVHi7c5Dw,31,Boatonian,https://www.yelp.com/biz/boatonian-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3637752919414,-71.0590289916016,60 Rowes Wharf,,Gate C,Boston,MA,2110,US
394,796,3.0,$$$,(617) 748-1857,cvRz6IlHaUFXGRUTNGrb0Q,10,The Alley Bar,https://www.yelp.com/biz/the-alley-bar-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3565143170579,-71.0540771484375,Boston Harbor Hotel,,70 Rowes Wharf,Boston,MA,2110,US
401,915,3.0,$$$,(617) 557-9950,1hju79jdCKIe68csk-kNrA,24,Ruby Room,https://www.yelp.com/biz/ruby-room-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3641164,-71.0614344,155 Portland St,,,Boston,MA,2115,US
405,948,3.5,$$,(857) 574-3888,i0dBqL0SnzXji0q2zzR1wA,3,Legal Sea Foods - Logan Airport Terminal A Connector,https://www.yelp.com/biz/legal-sea-foods-logan-airport-terminal-a-connector-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3666032,-71.01660869999999,1 Harborside Dr,,Terminal B Connector,Boston,MA,2128,US
408,987,5.0,$,(617) 487-1938,M6u5Jv_n1vlHDH0oFh4dww,1,3JHookah,https://www.yelp.com/biz/3jhookah-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.311847,-71.080959,373 Blue Hill Ave,,,Boston,MA,2121,US
